id	doc	text
190	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Предметом исследования является внешнеполитическая деятельность 
регионов Италии в сфере международных отношений. Цель работы – проведение комплексного анализа роли регионов 
Италии в сфере международных отношений и сравнительного анализа 
Российского и Итальянского опыта трансрегиональной политики. В связи с этим были поставлены следующие исследовательские задачи: 
–    исследовать истоки регионализма в Италии; 
– охарактеризовать правовой статус регионов в Итальянской 
Республике; 
–  проанализировать реформы региональной политики в Итальянской 
Республике; 
– определить положение регионов Италии в контексте 
общеевропейской политики; 
– изучить развитие регионов Италии в межрегиональных 
интеграционных процессах Европы и определить их влияние на 
международные отношения Итальянской Республики; 
– провести сравнительный анализ региональной политики и опыта 
трансграничного сотрудничества регионов в Российской Федерации и 
Методы исследования. В работе использованы сравнительный и 
системный анализ, историко-описательный метод, метод индукции и 
дедукции, причинно-следственный анализ. Методологической основой стали положения итальянского юриста 
Стелио Манджамели об эволюции регионализма в Италии, которые он 
отразил в работе “Итальянский регионализм: между унитарными традициями 
и федеральными процессами”. Региональная политика Италии – это сложное, многоуровневое 
явление, которое охватывает сегодня все сферы жизнедеятельности этого 
государства. При ее исследовании особую актуальность приобретает 
разработка категориального аппарата. Учитывая, что тема исследования 
имеет междисциплинарный характер, необходимо использование категорий, 
которые относятся к различным областям знаний. Их особенностью, как 
показывает анализ, является отсутствие единого подхода к трактовке, в своем 
большинстве они являются дискуссионными. К таким категориям относятся: 
регион, регионализм, регионализация, региональная политика. В Номенклатуре территориальных единиц для статистики (NUTS), 
которая используется в ЕС, регион – это географическая местность с 
административной властью, уполномоченной принимать административные 
или политические решения для данной местности в правовых и 
институциональных рамках государства-члена11. Регионализация – это процесс автономизации регионов в качестве 
системных актеров внутреннего (национального) административно-
политического и внешнего (коммунитарного) поля и становления региона как 
отдельного элемента-подсистемы системы государственных институтов по 
выработке политики. Регионализм – это идеология, теория и практика приобретения 
регионами субъектности: с одной стороны, в форме полномочий, сфер 
ответственности и особой роли в общем контексте государства и, с другой 
стороны, в форме выделения регионального уровня управления в рамках 
системы государственной власти в стране."
191	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Региональная политика государства – это его целевые действия, 
направленные на сбалансирование условий и результатов деятельности 
административных единиц, повышение эффективности использования 
совокупных ресурсов и возможностей отдельных территорий12. Эмпирическая база исследования: Исследование проведено на основе 
широкого спектра источников и литературы. Источники, использованные в 
работе, можно условно разделить на ряд групп: 1) Нормативно-правовые 
акты Европейского Союза и Совета Европы; 2) Нормативно-правовые акты 
Итальянской Республики и Российской Федерации; 3) Решения 
Конституционного суда Италии; 4) Статистические данные. Теоретическая значимость выпускной квалификационной работы 
обусловлена как совокупностью поставленных задач, так и средствами их 
решения. Были определены функции и инструментарий региональной 
политики Италии с учетом современных общественных процессов, 
происходящих в Европейском Союзе в целом, и Итальянской Республике, в 
частности. Кроме того, дан анализ роли внешнеполитической регионов 
Италии в сфере международных отношений. Сформулированы 
рекомендации, которые могут быть использованы при разработке как 
концептуальных основ региональной политики в РФ, так и ее реализации. Практическая значимость исследования заключается в том, что его 
результаты позволяют углубить уровень научного анализа участия регионов 
Италии в сфере международных отношений, а также получить 
сравнительный анализ их роли в РФ и Итальянской Республике. Данная 
работа включает в себя разработку рекомендаций для России на основе 
итальянского опыта региональной политики. Структура работы: ВКР состоит из введения, двух разделов, 
заключения и библиографического списка. Общий объем работы составил 49 
страниц.  
Как и в других государствах современной Европы, среди причин 
регионализма в Италии следует выделять внутренние и внешние факторы. Обратимся к внутренним причинам. Прежде всего, это достаточно 
длительный исторический опыт существования составляющих частей 
государства как абсолютно независимых субъектов геополитической и 
политической реальности. Во-вторых, политические, социокультурные 
(религиозные, этнические, ценностные, языковые), социальные и 
экономические различия регионов, входящих в одно государство. В-третьих, 
специфика политики исторической памяти и государственной культурной 
политики в Италии, следствием чего стал высокий уровень 
самоидентификации местного населения в большей степени со своим 
регионом, нежели национальным государством. Внешние причины заключаются в следующем: 1) вмешательство 
других стран, которые претендуют на защиту своего этнического населения 
на территории Италии; 2) влияние, которое осуществляется субъектами 
международных отношений за рамками ЕС, которые заинтересованы в 
дестабилизации в целом в Европе и Итальянской Республике, в частности; 3) 
роль политики ЕС, которая находит свое отражение в функционировании 
специальных органов и издании нормативно-правовых актов, которые 
способствуют развитию тенденций регионализма13."
192	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" С момента объединения Италии в 1861 году, разрыв между северной и 
южной частью государства не только не уменьшается, но и, даже, 
значительно увеличивается. Прежде всего, явно прослеживается 
экономическая разница между «бедным Югом» и «богатым Севером». В 
1860-е гг. доход на душу населения на севере был на 20% выше, чем на юге. На севере каждый 12-й житель пользовался правом голоса, на юге – только 
каждый 38-й житель. Этот разрыв между индустриальным (позже – 
постиндустриальным) севером и отсталым в этом отношении югом 
прослеживается и на сегодняшний день14. В период объединения Италии в 1861 году регионы выступали чисто 
статистическими единицами. В 1863 году была организована первая единая 
перепись населения в Италии, для проведения которой Пьетро Маэстри были 
выделены определенные регионы. Одновременно итальянская политическая 
элита разработала масштабный процесс создания набора объединяющих 
институтов, таких как национальное образование, обязательная национальная 
служба, общая налоговая система и другое. Первоначально задуманное как 
временное  разделение,  регионализация  Маэстри  продолжала 
ассоциироваться с региональными рамками страны. Приоритет создания 
национального государства, огромные диспропорции в различных частях 
страны и культурная гегемония Савойского дома привели к 
централизованному решению, которое вызвало глубокое недовольство в 
южных частях нового королевства, где восстания и проявления бандитизма 
долгое время беспокоили королевскую армию в течение первых двух 
десятилетий единства. Это был осознанный выбор со стороны руководства 
государства, который не учитывал сильной территориальной идентичности, 
вопреки мнению меньшинства политических элит, которые предлагали 
признать регионы «автаркическими образованиями»15. Слово «регион» было возрождено только через много лет после 
переписи 1863 года. Опять же для новой переписной кампании в 1911 году, 
 
Другими словами, в течение первого столетия существования единой 
страны не было места для институциональных механизмов, расходящихся с 
моделью унитарного государства, несмотря на относительную силу 
федералистских взглядов интеллектуальной буржуазии в северных регионах. Во время Первой мировой войны и, тем более, в течение двух десятилетий 
фашизма национализм был доминирующей идеологией, которая 
предотвратила любое возрождение регионалистского дискурса."
193	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" В то же время, важно обратить внимание на то, что некоторую 
несформированность итальянской нации и определенную региональную 
пестроту определяют не только причины экономического характера. Не 
менее важными являются факторы мировоззренческо-культурного и 
ценностного характера. Начиная с конца XIX века и в течение последующего 
времени для жителей севера Италии характерными были ценности 
сотрудничества, гражданской культуры и солидарной ответственности. Жители же юга, в большей степени ориентируются на корпоративизм, 
уклонение от гражданского долга, авторитаризм и другое. Дополнительным фактором, который усиливает тенденции 
регионализма в Италии, является языковая и этническая структура 
государства. В Итальянской Республике проживает 14 лингвистических 
меньшинств. Это около 7% населения всего государства.16 Среди них и 
абсорбированные из прилежащих европейских языковых зон, и 
представители автохтонного населения. К моменту объединения в 1861 г. 
Италии лингвистическое разнообразие в этом государстве было настолько 
значительным, что, согласно исторической информации, на национальном 
языке разговаривали только от 2,5 до 10% всех итальянцев. Только в 1999 г. 
 
Преобладание идентификаций с регионами над общенациональным, а 
также региональных настроений, вызвано еще рядом факторов. Среди таких 
факторов нужно отметить слабость и низкий уровень общенациональной 
культурной политики, которая вследствие административно-политических 
реформ, начиная с середины прошлого столетия, все более уступает уровню 
региональных культурных политик. Следует отметить, что смягчить проблемы неравномерности 
регионального социокультурного и экономического развития пытались еще с 
самого начала существования единого итальянского государства. Одним из 
главных препятствий в реализации данного процесса выступала чрезмерная 
централизация в сфере отношений между центром и регионами18. Также не следует забывать о таком периоде в истории Италии, как 
«Свинцовые семидесятые». Начиная с конца 1960-х годов и в течение 1970-х 
годов общественно-политическая сфера Италии обозначилась усилением 
радикальных течений на общегосударственном уровне. Эти течения левого и 
правого толка изредка прибегали к террористическим и экстремистским 
акциям, однако, следствием их деятельности стало появление сепаратистских 
партий в Италии, которые впоследствии из регионального вышли на 
общегосударственный уровень. Мировоззренческой основой для дальнейшего дистанцирования 
регионов в Италии является миф, который гласит о «работягах-кельтах», 
которые противостоят «Риму-злодею» и «ленивому югу»."
194	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Их 
не вполне устраивает ситуация, когда регионы отдают в федеральный 
бюджет налогов больше, чем получают обратно в виде социальных 
программ. В частности, на территории северных регионов находится 
большая часть итальянской промышленности, банков, гигантских торговых 
центров, нефтяных терминалов и т.д. и доходы на душу населения выше, чем 
в других регионах Италии. Региональный ВВП по текущим рыночным ценам 
за 2019 год по данным Евростата приведены в табл 1.1. Таблица 1.1. Региональный ВВП в Италии19 
В 1978 году возникает «Лига Венето», которая была пионером 
возникновения региональных лиг. Представители этой лиги провозгласили 
себя защитником местных языков и традиций. В дальнейшем выдвигались 
требования пересмотра системы налогообложения, чтобы были сокращены 
отчисления в общегосударственный бюджет. Были моменты, когда данная 
лига выдвигала требование о полном отделении от Италии, основываясь на 
том, что существует отдельная венетская нация. Сегодня в этом регионе 
венетский язык признан официальным наряду итальянским20. В 2014 г. было 
реализовано неофициальное онлайн-голосование в регионе Северо-
Восточной Италии Венето, в котором большинство голосующих поддержало 
независимость от Рима и популярность партии «Венецианская 
независимость». Из 3,8 млн жителей региона в референдуме приняли участие 
 
более 2 млн. человек. Примерно 80% поддержали идею отделения от 
Италии21. Другим активно действующим сепаратистским движением является 
движение Южного Тироля. Этот регион официально имеет статус 
автономной провинции Больцано-Боцен области Трентино-Альто Адидже. Из полумиллиона населения провинции доля немцев и ладинов составляет 
74,2 % жителей, италоязычных – 25,8 %. Есть несколько десятков тысяч 
мигрантов из третьего мира, албанцев и магрибов и других групп. В 103 из 
116 муниципалитетах преобладают немцы, в восьми – ладины, в пяти – 
итальянцы. Южный Тироль один из зажиточных регионов Европы. Известно, что провинция, присоединенная к Италии, связанная исторически, 
лингвистически и культурно с Австрией, требует воссоединения с ней. Экономическая обеспеченность, выше, чем у итальянцев, уровень культуры, 
прямой территориальный выход к исторической матери Австрии, дает 
возможность Южному Тиролю абсолютно безболезненно размежеваться с 
Италией. Италия справилась с этой сепаратистской угрозой, уступая 
полномочиями в пользу Южного Тироля."
195	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Имеет свой региональный совет, региональное правительство, президента22. Часть жителей Сардинии (по данным опроса 2012 года, это 40% 
жителей23) – второго по величине острова в Средиземном море (население 
более чем 1,6 млн. человек) – также была бы не против отделиться от 
государства. Сардиния является также регионом со специальным статусом. Регион уже обладает достаточно широкой автономией в составе 
Итальянского государства. Так, например, местное правительство имеет 
право распоряжаться 70% от собранных на острове налогов. Однако 
 
Таким образом, в Италии проблемы регионализма традиционно были 
сосредоточены  на  административных  аспектах,  связанных  с 
территориальными уровнями управления и социально-экономическим 
неравенством между основными экономическими макрорегионами: 
промышленно развитым Севером и менее развитым Югом.  
Итальянский территориальный порядок восходит к модели 
регионального государства, то есть политически децентрализованного 
унитарного государства. В Италии правовой статус регионов регулируется, 
прежде всего, Конституцией, которая перечисляет их в статье 131 и 
определяет их статус в статье 114: регион является «составной частью» 
Республики вместе с государством и другими территориальными 
образованиями. Регионы и государство разделяют законодательные 
полномочия, все территориальные образования имеют автономию в 
финансах и расходах25. Согласно ст. 117 Конституции страны региональные правительства 
несут ответственность за выполнение ряда функций (туризм, политика в 
области культуры, экологии, регионального транспорта, некоторые аспекты 
сельскохозяйственной политики и политики в области образования), другие 
функции могут быть делегированы регионам центральным правительством. По большей части деятельность правительств заключается в реализации 
политических решений, принимаемых в Риме. Центральное правительство 
имеет право наложить вето на любое решение региональной ассамблеи и 
распустить ее. В отличие от федеральных политических систем, итальянские 
регионы не имеют прямого представительства в национальном парламенте26. Регионы могут иметь обычный статус, утвержденный обычным 
законом (Пьемонт, Ломбардия, Венето, Лигурия, Эмилия-Романья, Тоскана, 
Умбрия, Марке, Лацио, Абруццо, Молизе, Кампания, Апулия, Базиликата и 
Калабрия), или особый статус, утвержденный конституционным законом 
(Валле-д'Аоста / Валле-д'Аосте, Трентино-Альто-Адидже / Зюдтироль, 
Фриули-Венеция-Джулия, Сардиния и Сицилия). Регионы с особым статусом 
также имеют право на особые условия автономии в соответствии с первым 
абзацем статьи 116."
196	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Региональные различия очень заметны, особенно между более богатым 
севером и более бедным югом. ВВП на душу населения в процентах от 
общенационального показателя колеблется от 139,5% в Валле-д’Аоста до 
60,9% в Калабрии. Точно так же уровень безработицы колеблется от 23,4% в 
Калабрии до 4,4% в Больцано. Уровень долга местных органов власти 
составил 98,7 млрд евро на конец 2019 г. Различия в экономических 
показателях также отражаются в уровне долга: задолженность выше на юге 
(чистый прямой и косвенный долг составляет 4,4% регионального ВВП), чем 
на более богатом севере (2,2% регионального ВВП). Своеобразие регионов с особым статусом заложено в республиканской 
конституции 1948 года и состоит из трех основных аспектов: прежде всего, 
ст. 116 Конституции (ее первоначальная версия) предусматривала 
идентификацию по названию пяти особых регионов; во-вторых, то же 
положение предоставило этим регионам возможность пользоваться особыми 
формами и условиями автономии; наконец, ожидалось, что у каждого из них 
будет устав, принятый конституционным законом. Есть несколько точек зрения, по поводу причин наделения конкретно 
именно этих пяти регионов особым статусом. Есть те, кто утверждает, что 
причина в высшей степени историческая, поскольку она касается регионов, 
характеризующихся своеобразной историей (например, Трентино-Альто-
Адидже / Зюдтироль); другие считают, что причину следует искать в 
необходимости защиты языковых меньшинств, присутствующих на этих 
территориях, ссылаясь на положения ст. 6 Конституции: этот аргумент, 
безусловно, может применяться к Альто-Адидже / Зюдтироль и Валле 
д'Аоста, но в меньшей степени к другим регионам, таким как Сардиния или 
Фриули того времени; третьи считают, что причина носит экономический 
характер, учитывая тот факт, что в 1948 году эти приграничные территории, 
в основном горные, характеризовались большой бедностью и сильной 
эмиграцией, и поэтому предоставление более широких форм автономии 
могло бы представлять собой движущую силу для восстановления экономики 
этих территорий30. Очевидно, что это гипотезы, которые, только если их рассматривать 
как единое целое, могут полностью оправдать предоставление особой 
автономии по отношению к другим регионам. Как уже отмечалось особый статус пяти регионов защищен 
Конституцией."
197	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Устав подтверждает их большую власть в 
законодательстве, управлении и финансах. Однако у этих регионов также 
есть дополнительные обязанности в отношении финансирования систем 
здравоохранения, школьного образования и общественной инфраструктуры. В настоящий момент специальные уставы могут быть изменены в 
соответствии с процедурой, указанной в ст. 138 Конституции для 
утверждения законов о пересмотре конституции и других конституционных 
законов с некоторыми особенностями, внесенными конституционной 
реформой 2001 г., направленной на обеспечение участия региональных 
органов в законодательном процессе. В отношении изменения нормативных положений, касающихся 
финансов каждого региона, уставы (за исключением Сицилийского региона) 
содержат особые положения, в соответствии с которыми изменения могут 
быть внесены обычным законом (по предложению правительства, региона и 
каждого парламента), «по согласованию» с соответствующим регионом. По 
этой причине для финансов регионов с особым статусом характерен 
договорный характер отношений каждой автономии с государством31. Финансовая система регионов с особыми статутами и автономных 
провинций Тренто и Больцано, как уже упоминалось, регулируется 
соответствующими законами и правилами их применения. Законодательные 
положения устанавливают области и пределы налоговой, фискальной, 
финансовой и бухгалтерской власти каждого региона, признают право 
собственности на государственную собственность и региональные активы, 
перечисляют государственные налоги, доходы, которые полностью или 
частично передаются регионам с особым статусом. Посредством 
двусторонних соглашений между государством и каждой автономией 
определяются меры и методы вклада каждого региона в цели 
государственного финансирования, назначение новых функций и любые 
изменения в ставках налогообложения. Объем и способы реализации вклада 
в государственные финансы регионов с особым статусом определяются 
законом о применении двусторонних соглашений. Размер взноса 
определяется законом о бюджете на конкретный год. 
В целом, всем регионам предоставлено право участия в 
международных отношениях, внешней торговле и связях с ЕС и тому 
подобное32. Основой современного административно-территориального устройства 
Италии есть два важнейших принципа – территориальная децентрализация и 
автономия территориальных единиц в рамках единого государства. Наряду с 
регионами, коммуны, провинции и столичные города, составляют 
административно-территориальное устройство Италии, также «автономные» 
образования, наделены полномочиями и функциями, имеют собственный 
устав."
198	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" Кроме того, в Конституции 
Итальянской Республики содержится конституционная гарантия поддержки 
выражения инициативы гражданами: государство. регионы, столичные 
города, провинции и коммуны способствуют самостоятельной инициативе 
граждан и их объединений по их деятельности в общественных интересах на 
основе принципа «субсидиарности»33. Следовательно, государство использует институциональные методы 
реализации региональной реформы и устранения дисбаланса в отношениях 
регионов с центральной властью, используя территориальную 
децентрализацию и усиливая самоуправление. Для организации 
самоуправления применена модель автономии, поскольку все 
территориальные единицы признаются автономными образованиями с 
собственным статусом. Таким образом, на сегодня по Конституции Итальянская Республика 
состоит из муниципалитетов, провинций, столичных городов и регионов и 
государства. Субнациональное управление включает 20 регионов, 103 
провинции, 8100 муниципалитетов. Регионы обеспечены законодательными 
и административными полномочиями, прежде всего в отраслях сельского 
хозяйства, торговли, здравоохранения, туризма, общественных работ и 
междугородной общественного транспорта. 15 регионов имеют обычный  
После Второй мировой войны Италия провела глубокую 
институциональную реформу. Референдум 2 июня 1946 года выбрал 
республиканский формат, а 22 декабря 1947 года Учредительное собрание 
приняло новую Конституцию. Вступив в силу 1 января 1948 года, она 
учредила регионы и дала республике децентрализованную структуру с 
участием всех сторон: государство и регионы разделили законодательные 
полномочия35. 26 февраля конституционными законами были утверждены 
статуты четырех особых регионов, которые уже получили автономию на 
основании указов регента с мая 1945 года. В 1948 году были учреждены 15 
новых регионов, в то время как существующие четыре региона сохранили 
свое особое условие автономии: Валле д'Аоста, Трентино-Альто-Адидже, 
Сицилия и Сардиния. 16 января 1951 года, подтверждая плюсы региональной системы, в 
своей речи в Сенате министр Марио Шелба опасался риска того, что ими 
управляют «тоталитарные силы». Поэтому, с его слов, только четыре региона 
с особым статусом могли продолжать свое существование. На оставшейся 
 
территории Италия сохранила организацию, основанную на старой 
централизованной системе36. От региональной модели не отказались, а приостановили. Тема 
осталась актуальной на политической сцене. После долгих дискуссий и 
напряженности, возникшей после Парижских мирных договоров 1947 года, 
территория Триеста вернулась в Италию в период с 1953 по 1954 год, а затем 
вошла в состав региона Фриули-Венеция-Джулия, созданного 
конституционным законом 31 января 1963 года на основании особого 
статуса."
199	2387520.1_Orlova Darya VKR OB-8494-17-26.json	" 17 февраля 1968 
г. были объявлены выборы в регионы с обычным статусом, которые должны 
были состояться 7 и 8 июня 1970 г. Коммунистическая партия Италии 
возглавила большинство в Умбрии, Тоскане и Эмилии-Романье. Последовал период относительной стабильности, с медленным ростом 
полномочий в обычных регионах и дальнейшим укреплением особых в 
предоставленных им компетенциях. Например, тенденция усиления 
полномочий и компетенций регионов прослеживается на примере принятия 
закона от 17 августа 1974 г., в соответствии с которым организация 
здравоохранения была передана из ведения государства в регионы. После этого политическая и экономическая нестабильность 
семидесятых и восьмидесятых замедлила внедрение региональной системы, 
особенно в обычных регионах. Тем не менее, нужен был политический орган, 
который способствовал бы координации действий между президентами 
региональных советов и автономных провинций, поэтому, основываясь на 
модели конференций Германии и США, 16 января 1981 г. была учреждена 
Конференция президентов регионов. Кроме того, Указом от 12 октября для 
облегчения сотрудничества с центральной администрацией и содействия 
участию регионов в разработке общей государственной политики в 1983 г. 
была учреждена «Конференция регионов», полномочия которой были 
усилены законом от 23 августа 1988 г. № 400 и Указом от 16 декабря 1989 г. 
№ 41837. Итальянский политический кризис, совпавший с падением Берлинской 
стены, положил начало новой попытке обновления региональной политики. С падением политической системы и большинства национальных партий, 
который достиг своего апогея во время событий «Чистых рук» (1992-1993 
гг.), возникла необходимость в более широкой передаче ответственности на 
местный и региональный уровень. За парламентскими дебатами 1991 года 
последовали различные комитеты и исследования институциональных 
реформ. Таким образом, серьезные законодательные инициативы по 
децентрализации республики были предприняты в 90-е гг. XX в. В частности, 
децентрализация административных функций от государства к регионам и 
местным органам власти была одобрена законами Бассанини (№ 17 от 1997 
г., № 59 от 1997 г. и № 191 от 1998 г.). Данные меры положили начало курсу 
на смену централизованной системы на федеративную Обычные и особые 
регионы укрепили свой потенциал в управлении структурными фондами и 
программами ЕС."
