id	doc	text
77	2381030.1_VKR Kopacheva 26 gruppa.json	" В ответ, французские руководители театров 
показали спектакли по мотивам российских произведений: «Чайка», 
«Обломов», «Дядя Ваня» и другие. Также в течение всего года российское 
кино демонстрировалось французам в Париже, Бордо, Ницце, Страсбурге и 
Онфелере. Стоит также отметить, что 2014 год во Франции и в России прошёл 
как столетие Первой мировой войны, чему способствовало проведение 
многочисленных совместных мероприятий, которые были посвящены 
русско-французскому оружейному союзу и братству178. Встречи и лекции 
были посвящены важнейшим событиям совместной истории с участием 
российских и французских учёных, политиков, в том числе председателя 
Государственного Думы РФ и председателя Российского исторического 
общества С. Нарышкина179. В сентябре того же года состоялась выставка «Россия в Первой 
мировой войне», организованная французской стороной, на которой были 
представлены работы частных российских и французских коллекций. С 
российской стороны выставка «Россия в Первой мировой войне: героизм, 
самопожертвование, милосердие», организованная Государственным 
музеем современной истории России, вызвала большой интерес у 
участников фестиваля «Русский год в Каннах». "
78	2381030.1_VKR Kopacheva 26 gruppa.json	" Стоит также отметить, что молодежные обмены, в том числе,  
представляют собой одну из важнейших областей двустороннего 
сотрудничества. Среди крупных мероприятий такого рода сотрудничества 
проводится  II Международный молодежный форум «Фокус России», 
организованный молодежной ассоциацией Большой Европы в июле-
августе 2014 года в тесном сотрудничестве с молодежными ассоциациями 
России. В 2014 году открытие форума состоялось в Париже, в штаб-
квартире ЮНЕСКО. Он стал поводом для многочисленных круглых 
столов, дискуссий о роли молодежи в укреплении межкультурного 
диалога, в демонтаже негативных стереотипов относительно России, в 
развитии будущей «великой Европы от Атлантики до Урала»180. Несмотря на то, что санкции были введены в 2014 году, в 2015 году 
заместитель советника по сотрудничеству и культурным действиям 
посольства Франции в России Эдвард де Ламли заявил, что «культурная 
область – это та область, в которой нам кажется, что особые, 
привилегированные отношения, которые существуют между Францией и 
Россией, должны быть сохранены, должны продолжаться. Усилия, которые 
мы ведем, чтобы питать амбициозные проекты между Францией и 
Россией, – мы их преследуем. Политическая и экономическая 
напряженность не связана с нашим культурным обменом».
"
79	2381030.1_VKR Kopacheva 26 gruppa.json	" 29 мая 2017 года в Версале президент Республики и президент РФ 
договорились о создании франко-российского форума гражданских 
обществ. Диалог был направлен не только на крепление двусторонних 
связей, но и на развитие новых контактов. Координационной работой 
Трианонского диалога занимается орган управления во главе с Анатолием 
Торкуновым и Пьером Морелем, а также Александром Орловым и Николя 
Шибаевым. Трианонский диалог – новая площадка двустороннего 
взаимодействия, который с тех пор развивает сотрудничество. В 2018 году 
основное внимание уделялось обменам опытом и информацией по теме 
«Города будущего» (урбанизация, затрагивающая социальные, 
экономические, транспортные, экологические и другие вопросы)185. 2019 
год ознаменовался привлечением внимания обоих государств к теме 
образования. Главная тема в 2020 году была посвящена климату и Во Франции подвели итоги Года культурного туризма Россия – Франция 2017 // Министерство 
культуры  Российской  Федерации. Результаты деятельности площадки ежегодно 
предоставляются президентам обеих стран в виде докладов. Трианонский диалог является диалоговой площадкой для развития 
двусторонних отношений между Россией и Францией не только по линии 
социальной области, но и по линии профессиональных сообществ. Одной 
из главных задач Трианонского диалога является предоставление 
возможности каждому гражданину обеих стран стать более открытыми и 
близкими друг к другу, несмотря на культурные и иные различия. Освещая мероприятия, проводимые в рамках Трианонского диалога 
в 2019 году, следует выделить следующие. Так как 2019 год был обозначен 
как «Год образования», то одним из главных событий стала организация 
проекта Trianon Startups186, которая предлагает различные форматы 
взаимодействия стартапов Франции и России с самыми крупными 
компаниями обеих стран, таких как Air France, Lacoste, Orange, Renault, 
Societe Generale, Total."
80	2381030.1_VKR Kopacheva 26 gruppa.json	" На это встрече Пьер Морель указал на сходство 
вызовов и проблем, которые стояли как перед Россией, так и перед 
Францией. В то же время проректор МГИМО Артём Мальгин отметил 
необходимость и важность распространения французской литературы в 
России и наоборот.
22 сентября 2017 года в Российском центре науки и культуры в 
Париже (РЦНК) состоялась конференция «Париж-Москва: двустороннее 
сотрудничество в научной и академической сфере», организованная 
совместно с Фондом Сколково и Институтом науки и техники в 
Сколково189. В своем вступительном слове Екатерина Солоцинская, директор 
CRSC, выразила надежду, что сотрудничество со Сколково будет 
длительным, поскольку «подобные события привлекают внимание 
французских партнеров CRSC и повышают франко-российское 
сотрудничество в области науки и инноваций». Как известно, политика сотрудничества России и Франции 
осуществляется по нескольким направлениям: академические обмены 
(5.290 российских студентов поступили во французские высшие учебные 
заведения в 2019-2020 годах, Франция стала 5-й принимающей страной по 
этому показателю)190, а также совместные культурные мероприятия. В этой 
области в течение 2018 года в рамках франко-русского года языков и 
литературы проходили следующие мероприятия: двухсотлетие со дня 
рождения хореографа Мариуса Петипа, выставка по случаю столетия со 
дня рождения Александра Солженицына. Весной 2019 года состоялась рабочая встреча бывшего Министра 
культуры РФ Владимира Мединского и Министра кульутры Франции 
Франнка Ристера в Париже. "
81	2381030.1_VKR Kopacheva 26 gruppa.json	"Российский министр отметил, что «за последние годы нашим странам 
удалось реализовать ряд крупномасштабных культурных акций: 
перекрестный Год культурного туризма Россия — Франция, 
перекрестный Год русского и французского языков и литературы. В следующем году во Франции с размахом пройдут «Русские сезоны». «Русские сезоны» включают в себя гастроли лучших культурных 
учреждений, проведение выставок из собраний музеев (например, работы 
Клода Монэ, Пабло Пикассо, Винсента Ван Гога, Поля Сезанна и др.), 
фестивали кино, концерты национальных звёзд, выступления талантливой 
молодёжи и т.д. 
В краткосрочной перспективе двусторонние культурные отношения 
притормозились в 2020 году отменой ряда масштабных мероприятий, 
таких как Петербургский культурный форум (12-14 ноября 2020 года), на 
который Франция была приглашена почетным гостем, а также выставка 
«Единство в разнообразии Москва-Берлин-Париж», которая должна была 
начаться осенью 2020 года и продлиться год. Несколько мероприятий, 
запланированных на 2020 год в рамках российских сезонов во Франции, 
были перенесены на 2021 год в связи с распространением коронавируса. 19 марта 2021 года состоялась видеоконференция по поводу 
открытия «перекрёстного» Года межрегионального сотрудничества России 
и Франции с участием заместителя Министра экономического развития 
Российской Федерации В.Е.Ильичев и Уполномоченной МИД Франции по 
развитию международного межрегионального сотрудничества К.Моро."
82	2381030.1_VKR Kopacheva 26 gruppa.json	" Если рассматривать общее культурное сотрудничество, не делая 
упор на конкретных датах, можно выделить целый ряд событий, которые 
происходят,  не только ежегодно, но и даже ежедневно. Например, 
программа помощи издательскому делу «Пушкин»193, запущенная ещё в 
1990 году, до сих пор способствует помощи библиотекам, поддержке 
различных изданий и распространению современной и классической 
французской литературы в России. Кроме того, необходимо упомянуть программу «Софарюс»194, 
которая предполагает проведение встреч и дискуссий по социальным, 
экономическим и политическим проблемам России. Однако каждый год 
интерес французов к постсоветской России падает. Доказательством тому 
может случить количество людей, изучающих русский язык в школе. На 
данный момент не более 20 тыс. французов изучает русский язык (в 70-х 
– 80-х годах их количество было ориентировочно в 3 раза больше)195. Таким образом, проанализировав все происходящие события в 
рамках культурного сотрудничества, были определены особенности 
взаимодействия в гуманитарной сфере. Несмотря на экономические 
санкции ЕС против России, культурное, научное и образовательное 
                                                             
192 О церемонии открытия «перекрестного» Года межрегионального сотрудничества России и Франции // 
Министерство иностранных дел Российской Федерации. 193 Программа «Пушкин» // Institute Francais. 194 Российско-французское сотрудничество в 90-х // Портал для аспирантов и докторантов. 195 Там же. Кроме того, на сегодняшний день, говоря о внешнеполитической 
проблематике, большое внимание уделяется формированию позитивного 
образа государства, который, как раз, складывается из культурной 
составляющей в том числе. Французская Республика обладает высоким 
уровнем культурно-гуманитарного влияния, поэтому можно сделать вывод 
о том, что «французский институционный механизм в этой области 
представляет  собой  эффективный  образец  достижения 
внешнеполитических целей своей страны»197."
83	2381030.1_VKR Kopacheva 26 gruppa.json	" Именно поэтому, 
Россия в своей аналогичной работе может использовать некоторые аспекта 
опыта своих коллег. Такая область сотрудничества может стать ещё одним 
вектором двустороннего сотрудничества России и Франции. Инструментарий культурно-гуманитарного влияния Французской Республики за рубежом // 
Российский совет по международным делам. РСМД. позволило сделать следующие итоги. Если затрагивать вопрос подходов к 
проблемам европейской безопасности, то у России и Франции мало 
схожих черт. Страны ЕС рассматривают безопасность как совокупность 
инструментов, её обеспечивающих, а Россия подразумевает под 
безопасностью обеспечение ею своих граждан, своей территории. Европейский союз на данный момент рассматривает Россию как агрессора, 
поэтому не рассматривает заключение новых соглашений по будущему 
партнёрству. Однако, в то же время, представители европейских 
государств заявляют, например, Франция, что если Россия исправит 
сложившуюся ситуацию на Украине и будет проводить все действия 
согласно международному праву, то ЕС продолжит вести с Россией 
дружественные отношения. Несмотря на всё желание (словесные 
заявления) Франции наладить отношения с России, она не может идти в 
обход проводимых санкций. Ситуация на Украине считается одной из нерешённых проблем 
между Францией и Россией. Франция, как и ЕС, считает, что Россия 
незаконно присоединила территорию Крыма и поддержала определённую 
группу оппозиционеров. Европейский союз назвал действия Россия 
незаконными, так как они не соответствуют международному праву. Однако все участники конфликта понимают, что это дестабилизирует 
международный порядок, что может привести к непоправимым 
Последствиям."
84	2381030.1_VKR Kopacheva 26 gruppa.json	" Из-за подобных 
внутренних разногласий разрешение ситуации на Украине может быть 
отложено на ещё более долгий срок. Говоря об особенностях реализации экономических отношений, 
стоит отметить определённую стабильность в двусторонних 
экономических отношениях России и Франции. Россия остаётся главным 
поставщиком различного сырья во Францию, в то время как Франция 
продолжает экспортировать готовую продукцию России, например, 
фармацевтику, самолёты, автомобильную и производственную технику. Действительно, начиная с 2014 года импорт и экспорт как отечественной, 
так и зарубежной продукции снизился, но для каждой страны по-своему. Например, Франция не ощутила значительных потерь от импорта 
продукции (все показатели снизились лишь на четверть процента). В то же 
время, Россия не была готова к замещению иностранных товаров, и 
потребители не были довольным качеством отечественной продукции. С 
2018 года товарооборот также не получил нового импульса, однако 
Франция продолжает оставаться для России одним из важнейших 
экономических партнёров (большой приток инвестиций). Стоит также заметить, что высказывания представителей Франции о 
сохранении своих предприятий на территории России и сохранение 
инвестиционных потоков подтверждаются статистическими фактами, 
рассмотренными в предыдущем разделе. Но, несмотря на такой 
оптимистичный факт, торговля между двумя странами могла бы активнее, 
если бы не украинский кризис и отсутствие единого видения на 
разрешение этой ситуации.  "
85	2381030.1_VKR Kopacheva 26 gruppa.json	"  
Актуальность темы обусловлена тем, что нефтегазовая отрасль России 
— это стратегическая отрасль топливно-энергетического комплекса, которая 
обеспечивает экономическую и энергетическую безопасность государства. К 
сожалению, современное ее состояние крайне неудовлетворительное, что 
объясняется экстенсивным путем развития, устаревшим состоянием 
материально-технической базы, недофинансированием. Одним из важнейших 
стратегических и приоритетных направлений развития нефтегазовой отрасли 
является обеспеченность страны собственными ресурсами нефти и газа. Однако самообеспечения невозможно будет достичь без комплексного 
обновления нефтегазового комплекса. Развитие нефтегазодобычи в России 
является проблемой, решение которой в значительной мере зависит от 
внедрения новых технологий и усовершенствования механизма 
финансирование инновационных проектов. Во время внедрения инноваций необходимо правильно выбрать 
финансовый инструмент среди разнообразия представленных на рынке чтобы, 
с одной стороны, обеспечить привлечение максимального количества 
денежных ресурсов для предприятий нефтегазовой отрасли, а с другой, 
заинтересовать инвестора качественными характеристиками: доходностью, 
минимальной рискованностью, ликвидностью. Кроме исследования современного состояния нефтегазового комплекса 
России важным остается изучение и внедрение возможности применения 
финансовых инструментов для обеспечения его устойчивого развития. Предприятия нефтегазовой отрасли существенно влияют на обеспечение 
жизнедеятельности населения и функционирования энергомашиностроения. В современных условиях необходимость модернизации и технико-
технологического перевооружения предприятий нефтегазовой отрасли 
является крайне актуальной и значительной из-за особого значения их 
продукции для дальнейшего социально-экономического развития и 
обеспечения безопасности страны. "
86	2381030.1_VKR Kopacheva 26 gruppa.json	"  
Экономика России характеризуется высоким уровнем энергетической 
зависимости, особенно от импортных поставок нефти и нефтепродуктов. В 
таких условиях нестабильность на отечественном рынке автомобильного 
топлива, которая характеризуется значительной амплитудой в кризисный и 
посткризисный период, имеет значительное влияние на все отрасли 
национальной экономики, и, тем самым, определяет уровень социально-
экономического развития, жизни населения и экономической безопасности 
государства. На сегодня приоритетным направлением совершенствования 
государственной политики является обеспечение перспективного развития 
рынка нефтепродуктов и изменения путей его снабжения. Глобальная специфика нефтяной отрасли обусловлена, прежде всего, 
неравномерным распределением разведанных запасов нефти, реальными 
объемами и перспективами ее промышленной добычи, технологиям 
переработки и каналами транспортировки, масштабами потребления. Это требует применения новых инновационных технологий и 
привлечение дополнительных инвестиционных ресурсов. Кроме того, 
агрессивность внешней среды относительно институциональных 
преобразований в экономике России повышает требования к системе 
управления предприятиями. "
87	2312669.1_VKR Dolmatov 1,2,3..json	" В 2020 г. «НОВАТЭК» продолжил пополнение ресурсной базы, купив у 
107 компании АЛРОСА «Геотрансгаз» и Уренгойскую газовую компанию 
(запасы 436 млн и 650 млн баррелей нефтяного эквивалента соответственно), 
а также получив лицензии на участки в ЯНАО. Дополнительно темпы роста 
позволил увеличить досрочный вывод завода по сжижению «Ямал СПГ» на 
полную мощность 16,5 млн т. 
Учитывая вышеизложенное, можно сделать выводы, что на данный 
время в России ситуация на рынке нефтепродуктов остается сложной и 
напряженной. Неэффективная приватизация нефтеперерабатывающих 
заводов наряда с несовершенным антимонопольным законодательством стали 
причиной монополизации отрасли. Не выполнено даже минимальных 
инвестиционных обязательств по техническому переоборудованию, которые 
предусматривались договорами по приватизации.  
Устойчивое функционирование нефтегазовой сферы возможно в случае, 
если фактические показатели находятся в безопасной зоне, для этого 
применяются существенные индикаторы, позволяющие определить 
негативные тенденции в экономике. Проводя такой анализ, большая часть 
исследователей ссылается на разработанные критерии других стран, на 
усредненные показатели по отрасли или сопоставление экспортных поставок 
с потребленными энергоресурсами. "
88	2312669.1_VKR Dolmatov 1,2,3..json	"Таким образом, существует серьезная проблема отсутствия четко 
проработанной и законодательно закрепленной методики анализа уровня 
развития нефтегазовой сферы. Мониторинг факторов, определяющие 
безопасность нефтегазового комплекса, является отправной точкой 
формирования оценочной системы. При этом возможно использование 
различных методологических подходов: расчет натуральных нормативов, 
метод аналогий, нормативный метод, комбинированные методы. В  состав  нефтяной  промышленности  России  входят 
нефтеперерабатывающие заводы (НПЗ), предприятия, а также компании по 
транспортировке и сбыту продукции. На данный момент сфера располагает 
заводами, перерабатывающими миллион тонн нефтепродуктов в год. Вместе с 
тем протяженность нефтепроводов составляет примерно 50 тыс. км. В России 
около 250 компаний, входящих в нефтегазовые комплекс. Ряд крупнейших из 
них, являющихся вертикально-интегрированными (ВИНК) обеспечивают 
больше 90% добычи нефти. К числу таких компаний относятся Роснефть 
(более 40% нефтепродуктов), Лукойл (15% нефтепродуктов), Сургутнефтегаз 
(около 15% добычи нефти и 25% добычи газа), Газпром, Татнефть, НОВАТЭК, 
Башнефть."
89	2312669.1_VKR Dolmatov 1,2,3..json	" также отметить, что система налогообложения нефтегазового 
комплекса находится на стадии исчерпания своих возможностей и в скором 
времени не сможет обеспечивать стабильное развитие комплекса и сохранение 
нефтегазовых доходов в бюджете страны. В ближайшие годы для российских 
нефтегазовых компаний встанет вопрос реструктуризации долгов и поиска 
новых источников привлечения денежных средств. Таким образом, за последние годы показатели деятельности 
нефтегазовых компаний значительно улучшились. rosneft.ru (дата 
обращения: 21.12.2020). более 90% добычи сырья. Российские нефтегазовые предприятия обладают 
высокой конкурентоспособностью и являются лидерами мирового рынка. Как упоминалось ранее, параметры оценки нефтегазового комплекса до 
сих пор не разработаны. В связи с этим отсутствует возможность ранжировать 
страны мира по уровню нефтегазовой сферы (далее индекс). Формирование 
самой методологии оценки имеет ряд проблем. Первостепенным является 
вопрос насыщения индекса индикаторами, способными наиболее точно 
отразить состояние нефтегазового комплекса. Далее сталкиваемся с 
непосредственным выбором методов сбора информации: использование 
статистических данных или субъективная оценка компаний12. Стоит  также  отметить,  что  существующие  индексы 
конкурентоспособности, являющиеся источником оценки отдельных секторов 
и отраслей, как правило, не обладают прямыми индикаторами для оценки 
нефтегазового комплекса."
90	2312669.1_VKR Dolmatov 1,2,3..json	" Оценки рейтинга Всемирного 
банка Doing-Business могут быть использованы в качестве косвенных 
показателей нефтегазового сектора. Так, в группу косвенных индикаторов 
можно включить видоизмененные блоки «создание предприятия», «получение 
кредитов», «зашита инвесторов». В РФ существует рейтинг экологической ответственности российских 
нефтегазовых компаний, показатели которого могут быть использованы для 
составления индекса сектора. Группу прямых показателей составляют три блока: экономические, 
технологические индикаторы и природно-ресурсный потенциал. 
Сегодня предприятия с опытом переработки нефти и газа проходят 
интенсивную стадию формирования и роста в Российской Федерации. За 
последние 15 лет объем переработки увеличился более чем на 90 миллионов 
тонн и вскоре превысит исторический максимум. Технологическое оборудование занимает особое место в нефтегазовой 
промышленности. Итак, если бы гигантские компании не прибегали к услугам 
отдельных монтажных, строительных и сервисных организаций, отрасль не 
была бы настолько развитой15. Нефтегазовая промышленность до сих пор была сильным холдингом. Однако это требует поддержки от небольших структур. Учитывая, что топливно-энергетический комплекс охватывает 
практически все сферы современного производства, без специального 
оборудования не обойтись. "
91	2312669.1_VKR Dolmatov 1,2,3..json	" Теперь это не фантастика, а вполне реальная возможность 
автоматизировать работу и сделать ее более точной и четкой. Российскими специалистам удалось создать даже такую аппаратуру, 
которая не имеет аналогов во всем мире и будет использоваться именно в 
нашей стране. Работа нефтегазовой отрасли невозможна без спецтехники и 
Оборудования: 
- технологических резервуаров; 
- дробильного оборудования; 
- мобильных буровых установок; 
- трубы разного диаметра; 
 - нефтяных вышек; 
- нефтеперегонных колонн. При заключении договоров о продаже и поставке нефтегазового 
оборудования все больший упор делается на отечественные разработки. В первую очередь это19: 
- насосные цементировочные агрегаты; 
- превенторы; 
- бурильные трубы; 
- системы верхнего привода; 
- спускоподъемное оборудование."
92	2312669.1_VKR Dolmatov 1,2,3..json	"Сложность вызывает программа шельфовой добычи. Эта тема не была в 
приоритете у наших производителей. Кроме того, некоторые виды 
уникального компрессорного и насосно-теплообменного оборудования 
производятся только по лицензии. Поэтому сегодня в этой части 
нефтедобывающей отрасли без иностранных поставок не обойтись. Большая часть месторождений Западной Сибири, в которых 
сосредоточены основные производственные мощности, истощается. Существующие буровые установки все время требуют обновления 
оборудования. Перед предприятиями отрасли стоят задачи по освоению рынка 
поставок флотов многостадийного гидроразрыва нефтяных и газовых пластов 
(ГРП). Текущая ситуация в нефтегазовой отрасли России характеризуется 
рядом негативных явлений и тенденций, вызывает необходимость разработки 
путей модернизации и ее инновационного развития. В России на рынке нефтепродуктов сложилась кризисная ситуация, 
когда несмотря на достаточные мощности нефтеперерабатывающих заводов, 
имея квалифицированные кадры, загрузка НПЗ катастрофически упала. К 
этому привели следующие факторы20: 
1. Морально устаревшая техническая база и давно изношенные 
основные фонды. После приватизации НПЗ, хотя и соответствующие 
требования предусматривались условиями конкурса, реконструкции 
основных фондов путем инвестирования в их развитие не осуществлялось. Мощности заводов использовались, но в модернизацию основных фондов и 
техническое переоснащение средства не вкладывались. На сегодня планы по переводу российских НПЗ на производство 
продукции согласно европейским стандартам (Евро-4, Евро-5) не реализовано."
93	2312669.1_VKR Dolmatov 1,2,3..json	" Увеличение добычи нефти. Основной особенностью, которая и 
вызывает проблемы функционирование предприятий отрасли, является то, что 
нефтепромышленность России практически полностью зависит от экспорта 
сырья. 2. Диверсификация источников и путей поставок нефти. Меры по 
диверсификации источников и путей поступления углеводородов, нужно 
рассматривать как ключевой элемент обеспечения национальной 
безопасности государства. 3. Формирование эффективного рынка нефтепродуктов. Состояние 
российском рынка нефти и нефтепродуктов отражает особенности кризисных 
явлений последних несколько лет в нефтяной отрасли в целом. 
Низкая платежеспособность населения привела к увеличению 
потребления дешевого топлива. – Отсутствие государственного контроля 
качества, наличие нелегального производства и реализации нефтепродуктов 
привели к процветанию участников теневого сегмента рынка. В свою очередь 
несовершенная политика привела к снижению конкурентоспособности 
отечественных НПЗ, непрозрачности рынка нефтепродуктов, отсутствия у 
предприятий стимулов к реконструкции и модернизации, что стало причиной 
тяжелого финансового состояния отрасли. "
